epoch	loss	acc	val_loss	val_acc
143	0.173350	0.940625	1.016846	0.754000
144	0.168953	0.941400	1.067348	0.754600
145	0.170379	0.941750	1.078140	0.754700
146	0.166018	0.942050	1.083834	0.755000
147	0.168356	0.941375	1.058253	0.755000
148	0.168198	0.942725	1.035391	0.756000
149	0.165232	0.943550	1.077923	0.756000
150	0.164950	0.943750	1.035233	0.762200
151	0.176805	0.940150	1.038315	0.758500
152	0.168149	0.943000	1.052786	0.758700
153	0.170182	0.941850	1.069262	0.758600
154	0.161583	0.945250	1.058789	0.758300
155	0.168235	0.942275	1.093915	0.754600
156	0.162578	0.944200	1.077210	0.756200
157	0.171348	0.942175	1.057830	0.760800
158	0.167020	0.942300	1.065569	0.756200
159	0.167733	0.942475	1.059090	0.757500
160	0.161935	0.943775	1.048343	0.761600
161	0.162864	0.943050	1.043497	0.750200
162	0.158319	0.944250	1.077044	0.756300
163	0.158626	0.944825	1.079430	0.758900
164	0.164866	0.942475	1.037177	0.758800
165	0.156226	0.945400	1.086047	0.759000
166	0.161327	0.944425	1.069734	0.757200
167	0.160348	0.944150	1.114169	0.753500
168	0.153975	0.948475	1.037091	0.756800
169	0.161154	0.945025	1.034446	0.760500
170	0.158140	0.945625	1.071336	0.758500
171	0.153616	0.947450	1.084613	0.754500
172	0.158448	0.945650	1.080669	0.760100
173	0.157593	0.946650	1.072928	0.759700
174	0.161299	0.944175	1.050128	0.762000
175	0.160099	0.943600	1.036695	0.758400
176	0.157622	0.945575	1.066924	0.760500
177	0.157862	0.946925	1.080518	0.762100
178	0.156595	0.946425	1.053578	0.759400
179	0.148626	0.948725	1.057685	0.756300
180	0.151788	0.946925	1.042145	0.760000
181	0.160545	0.944700	1.101282	0.757100
182	0.157432	0.945700	1.093055	0.755300
183	0.153844	0.947125	1.051828	0.759100
184	0.160888	0.945125	1.083615	0.761000
185	0.156414	0.947000	1.043774	0.759000
186	0.155604	0.946300	1.067379	0.760400
187	0.150365	0.947975	1.076094	0.761500
188	0.148292	0.948875	1.088981	0.759600
189	0.153356	0.947200	1.062859	0.755200
190	0.150689	0.948100	1.075156	0.760100
191	0.156200	0.946625	1.145466	0.754800
192	0.148680	0.948825	1.111377	0.762100
193	0.152128	0.947200	1.080414	0.764300
194	0.157332	0.945850	1.074546	0.759200
195	0.148319	0.949400	1.098579	0.756200
196	0.147500	0.950050	1.066471	0.762600
197	0.145572	0.950750	1.083711	0.751800
198	0.145258	0.950550	1.111114	0.758500
199	0.141661	0.951700	1.106380	0.760900
200	0.152589	0.947775	1.098893	0.757400
201	0.148246	0.948150	1.082406	0.760000
202	0.146985	0.949525	1.118332	0.758300
203	0.145431	0.949325	1.127626	0.756100
204	0.147156	0.949125	1.095935	0.761400
205	0.146259	0.950800	1.092277	0.760900
206	0.142297	0.952375	1.113484	0.760900
207	0.145450	0.950775	1.096467	0.762500
208	0.143395	0.950050	1.129760	0.764400
209	0.141347	0.951250	1.083550	0.755500
210	0.148449	0.950375	1.120826	0.754100
211	0.150119	0.949275	1.070399	0.758100
212	0.134386	0.954450	1.101820	0.760900
213	0.144907	0.950175	1.097481	0.756500
214	0.141490	0.951850	1.093108	0.757900
215	0.137928	0.952900	1.104847	0.755000
216	0.144738	0.950425	1.115723	0.757700
217	0.141561	0.951425	1.141991	0.754500
218	0.139922	0.951775	1.108031	0.759500
219	0.140883	0.950550	1.104386	0.753700
220	0.141094	0.952225	1.105087	0.761000
221	0.137371	0.953450	1.115999	0.759700
222	0.140926	0.952350	1.152921	0.754200
223	0.144023	0.950250	1.089144	0.761400
224	0.144225	0.950650	1.103767	0.760600
225	0.141080	0.951275	1.137550	0.758400
226	0.147988	0.949150	1.100152	0.759100
227	0.137588	0.953275	1.151500	0.759300
228	0.142951	0.952200	1.082240	0.760300
229	0.139904	0.953150	1.137255	0.761100
230	0.142167	0.951700	1.066797	0.765000
231	0.141705	0.951000	1.085767	0.765100
232	0.137065	0.953300	1.118018	0.757700
233	0.139075	0.952950	1.114897	0.760700
234	0.140159	0.951825	1.090619	0.762600
235	0.138442	0.953375	1.142473	0.753500
236	0.135497	0.953700	1.112322	0.757600
237	0.135053	0.954225	1.187052	0.757600
238	0.135626	0.953400	1.133459	0.761600
239	0.135783	0.952850	1.152902	0.760000
240	0.140125	0.952125	1.131126	0.760200
241	0.147040	0.950925	1.107871	0.756400
242	0.136446	0.954450	1.106379	0.761000
243	0.131186	0.954775	1.137613	0.760800
244	0.137245	0.952975	1.091659	0.759300
245	0.133467	0.954350	1.103834	0.762300
246	0.138366	0.952750	1.088745	0.757800
247	0.132491	0.955550	1.100319	0.761200
248	0.136252	0.953275	1.111832	0.760500
249	0.134567	0.954475	1.150824	0.760000
250	0.131797	0.955050	1.129608	0.761400
251	0.127414	0.956725	1.100059	0.759300
252	0.130747	0.956175	1.108777	0.762600
253	0.128734	0.956400	1.095555	0.761600
254	0.131209	0.955275	1.158660	0.755200
255	0.136575	0.953650	1.090432	0.763700
256	0.138358	0.953175	1.131760	0.761000
257	0.132613	0.954800	1.123759	0.763700
258	0.128904	0.954725	1.102635	0.756600
259	0.131484	0.955100	1.145648	0.761100
260	0.133282	0.954950	1.138843	0.760200
261	0.131023	0.954925	1.139264	0.757800
262	0.134220	0.955625	1.124344	0.753600
263	0.126177	0.957450	1.142846	0.758000
264	0.134978	0.954250	1.149370	0.759200
265	0.130150	0.956100	1.162377	0.752000
266	0.132346	0.954775	1.112682	0.761400
267	0.122307	0.959875	1.126461	0.756100
268	0.128353	0.956400	1.122344	0.761500
269	0.126821	0.956350	1.120233	0.758700
270	0.136039	0.955150	1.096781	0.759300
271	0.130006	0.955600	1.171804	0.755200
272	0.127675	0.957750	1.142823	0.757800
273	0.131119	0.956550	1.126828	0.761400
274	0.133624	0.954350	1.124513	0.759500
275	0.124449	0.958400	1.185577	0.763800
276	0.125180	0.957050	1.175811	0.761600
277	0.125327	0.957175	1.164854	0.758100
278	0.131464	0.955825	1.163424	0.765200
279	0.130874	0.956250	1.129501	0.762500
280	0.124298	0.957925	1.116092	0.761500
281	0.126897	0.957625	1.140389	0.762900
282	0.127617	0.957300	1.110687	0.764100
283	0.129294	0.958200	1.092011	0.759500
284	0.121847	0.958725	1.175360	0.756700
285	0.124402	0.957125	1.120767	0.762600
286	0.124028	0.958525	1.157680	0.756700
287	0.122933	0.958650	1.109171	0.759300
288	0.125360	0.958125	1.158977	0.760300
289	0.128158	0.955925	1.220464	0.751100
290	0.132735	0.955225	1.133174	0.767000
291	0.127578	0.955900	1.138594	0.758500
292	0.124313	0.957100	1.178061	0.761700
293	0.130094	0.956500	1.127316	0.761700
294	0.129958	0.956200	1.131169	0.758500
295	0.129252	0.957250	1.114642	0.766200
296	0.122580	0.959125	1.155149	0.762900
297	0.123903	0.959625	1.116459	0.756600
298	0.124477	0.957650	1.134500	0.763500
299	0.129039	0.956325	1.143812	0.763200
